,title,sub_title,brand,color_breif,fullPrice,currentPrice,country,availability,publish_date,created_date,discount_amount,asof_date
255,Nike Cortez,Men's Shoes,Nike Sportswear,Sail/Black/Pale Vanilla/Aloe Verde,99.95,99.95,GB,True,2023-02-27T13:37:00.000Z,2023-04-06T06:54:14.815Z,0.0,2023-04-17
256,Nike Air Zoom Infinity Tour NEXT% NRG,Golf Shoes,Nike,Topaz Gold/Phantom/Sea Coral/Gridiron,179.95,179.95,GB,True,2023-03-29T07:00:00.000Z,2023-04-12T13:09:48.014Z,0.0,2023-04-17
257,Nike Zoom SD 4,Athletics Throwing Shoes,Nike,White/Hyper Pink/Laser Orange/Black,89.95,89.95,GB,True,2023-04-12T07:00:00.000Z,2023-04-15T04:50:55.168Z,0.0,2023-04-17
258,Nike Air Max Penny,Men's Shoes,Nike Sportswear,White/Summit White/Pure Platinum,169.95,169.95,GB,True,2023-04-05T07:00:00.000Z,2023-04-11T22:29:02.963Z,0.0,2023-04-17
259,Luka 1 'Next Nature',Basketball Shoes,Jordan,Wolf Grey/Black/Kumquat/Lapis,109.95,109.95,GB,True,2023-03-14T08:00:00.000Z,2023-04-17T14:10:37.129Z,0.0,2023-04-17
260,Nike Air More Uptempo '96,Men's Shoes,Nike Sportswear,Limestone/Limestone/Valerian Blue,164.95,164.95,GB,True,2022-10-20T07:00:00.000Z,2023-04-12T14:41:34.475Z,0.0,2023-04-17
261,Nike Blazer Mid Pro Club,Men's Shoes,Nike Sportswear,White/Summit White/Sail/Habanero Red,99.95,59.97,GB,True,2022-09-20T07:00:00.000Z,2023-04-11T22:24:13.596Z,39.980000000000004,2023-04-17
262,Nike Air Monarch IV (Extra Wide),Lifestyle/Gym Shoe,Nike,White/Midnight Navy/White/Metallic Silver,69.95,69.95,GB,True,2022-09-16T07:00:00.000Z,2023-04-17T15:46:16.848Z,0.0,2023-04-17
263,NikeCourt Vapor Lite 2,Men's Hard Court Tennis Shoes,Nike,Black/White,74.95,74.95,GB,True,2023-03-27T07:00:00.000Z,2023-04-08T07:41:34.581Z,0.0,2023-04-17
264,Nike Phantom GX Pro FG,Firm-Ground Football Boots,Nike,Black/Dark Smoke Grey/Total Orange/Summit White,134.95,134.95,GB,True,2023-01-19T08:00:00.000Z,2023-04-10T13:28:52.278Z,0.0,2023-04-17
265,Nike Legend Essential 3 Next Nature,Men's Training Shoes,Nike,Adobe/Phantom/Flat Pewter/Light Crimson,59.95,41.97,GB,True,2022-12-16T08:00:00.000Z,2023-04-17T18:18:43.265Z,17.980000000000004,2023-04-17
266,Nike Air Max 90 By You,Custom Men's Shoes,Nike Sportswear,Multi-Colour/Multi-Colour/Multi-Colour/Multi-Colour,152.95,152.95,GB,True,2022-05-16T16:00:00.000Z,2023-04-06T06:49:10.949Z,0.0,2023-04-17
267,NikeCourt Air Zoom Vapor Pro 2,Men's Hard Court Tennis Shoes,Nike,Black/White,114.95,114.95,GB,True,2022-12-16T08:00:00.000Z,2023-04-13T15:10:46.169Z,0.0,2023-04-17
268,Nike SB Ishod Premium,Skate Shoes,Nike,Summit White/Summit White/White/Summit White,99.95,69.97,GB,True,2022-11-20T08:00:00.000Z,2023-04-11T16:51:51.425Z,29.980000000000004,2023-04-17
269,Air Jordan 1 Low OG,Shoes,Jordan,Black/White/Mystic Navy,134.95,134.95,GB,True,2023-02-01T08:00:00.000Z,2023-04-11T22:20:30.647Z,0.0,2023-04-17
270,Nike Air Max 97 OG,Men's Shoes,Nike Sportswear,Metallic Gold/Black/White/Varsity Red,169.95,169.95,GB,True,2023-01-10T15:47:00.000Z,2023-04-06T06:03:59.141Z,0.0,2023-04-17
271,Nike Air Max 90 G,Golf Shoe,Nike,Iron Grey/Black/Infrared 23/White,124.95,124.95,GB,True,2022-11-23T08:00:00.000Z,2023-04-06T05:39:33.924Z,0.0,2023-04-17
272,Nike Air Max Penny,Men's Shoes,Nike Sportswear,Black/Anthracite/Dark Pony/Faded Spruce,169.95,169.95,GB,True,2023-01-02T09:27:00.000Z,2023-04-12T14:42:55.488Z,0.0,2023-04-17
273,Nike Zoom Fly 5,Men's Road Running Shoes,Nike,Black/White,152.95,152.95,GB,True,2022-07-14T07:00:00.000Z,2023-04-15T17:23:11.906Z,0.0,2023-04-17
274,Nike Air Max 90,Men's Shoes,Nike Sportswear,Black/Picante Red/White/Flat Pewter,134.95,94.47,GB,True,2023-01-05T08:00:00.000Z,2023-04-06T06:53:59.643Z,40.47999999999999,2023-04-17
275,Luka 1,Basketball Shoes,Jordan,University Red/Bright Crimson/Metallic Gold,99.95,99.95,GB,True,2022-12-04T08:00:00.000Z,2023-04-13T14:30:15.776Z,0.0,2023-04-17
276,Nike SB Zoom Blazer Mid Premium,Skate Shoes,Nike,Summit White/Summit White,99.95,59.97,GB,True,2022-08-01T10:18:00.000Z,2023-04-06T22:31:48.302Z,39.980000000000004,2023-04-17
277,Nike Air Max 95,Men's Shoes,Nike Sportswear,Black/Anthracite/Iron Grey/Picante Red,169.95,118.97,GB,True,2023-01-05T08:00:00.000Z,2023-04-06T06:53:58.024Z,50.97999999999999,2023-04-17
278,Nike Tiempo Legend 9 Club IC,Indoor Court Football Shoes,Nike,Rosewood/Glacier Blue/Rosewood/White,49.95,49.95,GB,True,2023-02-10T08:00:00.000Z,2023-04-06T05:45:26.771Z,0.0,2023-04-17
279,Air Jordan 1 Mid SE,Men's Shoes,Jordan,Black/Sesame/Fire Red/Multi-Colour,124.95,124.95,GB,True,2022-12-01T14:00:00.000Z,2023-04-06T06:49:55.345Z,0.0,2023-04-17
280,Nike Dunk Low,Shoes,Nike Sportswear,White/Opti Yellow/Sail,109.95,109.95,GB,True,2023-01-18T00:00:00.000Z,2023-04-15T08:05:13.808Z,0.0,2023-04-17
281,NikeCourt Air Zoom Vapor 11,Men's Clay Tennis Shoes,Nike,Black/Anthracite/White,169.95,169.95,GB,True,2023-01-16T08:00:00.000Z,2023-04-06T06:30:57.584Z,0.0,2023-04-17
282,"Nike SFB 6"" (15cm approx.) Leather",Men's Boot,Nike Sportswear,Dark Mushroom/Light Taupe/Dark Mushroom,134.95,134.95,GB,True,2022-10-26T13:21:00.000Z,2023-04-06T05:31:03.912Z,0.0,2023-04-17
283,Nike Renew Ride 3,Men's Road Running Shoes,Nike,Black/Dark Smoke Grey/Smoke Grey/White,72.95,72.95,GB,True,2022-09-01T07:00:00.000Z,2023-04-13T13:29:45.145Z,0.0,2023-04-17
284,Nike Gripknit Phantom GX Elite Fusion FG,Firm-Ground Football Boots,Nike,Black/White/Blue Glow/Volt,234.95,234.95,GB,True,2023-03-06T08:00:00.000Z,2023-04-06T13:02:15.855Z,0.0,2023-04-17
285,Nike Air Max 90,Men's Shoes,Nike Sportswear,Wolf Grey/Cool Grey/White,134.95,134.95,GB,True,2023-03-23T08:00:00.000Z,2023-04-06T06:56:49.078Z,0.0,2023-04-17
286,Nike Air Huarache By You,Custom Men's Shoes,Nike Sportswear,Multi-Colour/Multi-Colour/Multi-Colour,144.95,144.95,GB,True,2022-10-19T16:00:00.000Z,2023-04-06T06:56:17.359Z,0.0,2023-04-17
287,Nike Dunk Low Unlocked By You,Custom Men's Shoes,Nike Sportswear,Multi-Colour/Multi-Colour/Multi-Colour/Multi-Colour,134.95,134.95,GB,True,2022-07-11T16:00:00.000Z,2023-04-06T06:47:24.598Z,0.0,2023-04-17
288,Nike Zoom Mercurial Vapor 15 Elite XXV SE FG,Firm-Ground Football Boots,Nike,Metallic Silver/Wolf Grey/Pure Platinum/Black,269.95,269.95,GB,False,2023-04-17T07:00:00.000Z,2023-04-17T13:25:38.142Z,0.0,2023-04-17
289,Nike Kiger 9,Men's Trail-Running Shoes,Nike,Black/Reflect Silver/Cool Grey/Wolf Grey,134.95,134.95,GB,True,2023-03-24T08:00:00.000Z,2023-04-12T18:21:27.352Z,0.0,2023-04-17
290,Nike Legend Essential 3 Next Nature,Men's Training Shoes,Nike,Black/Black/Anthracite,59.95,59.95,GB,True,2023-03-23T08:00:00.000Z,2023-04-06T22:03:41.235Z,0.0,2023-04-17
291,Nike React Tiempo Legend 9 Pro IC,Indoor/Court Football Shoe,Nike,Rosewood/Glacier Blue/Pink Foam/White,109.95,109.95,GB,True,2023-02-10T08:00:00.000Z,2023-04-06T05:45:21.813Z,0.0,2023-04-17
292,Nike Internationalist By You,Custom Men's Shoe,Nike Sportswear,Multi-Colour/Multi-Colour/Multi-Colour,109.95,109.95,GB,True,2021-10-13T16:00:00.000Z,2023-04-06T05:54:32.421Z,0.0,2023-04-17
293,Air Jordan 13 Retro,Shoe,Jordan,Black/White/True Red,189.95,189.95,GB,True,2023-02-17T12:18:00.000Z,2023-04-10T06:24:42.659Z,0.0,2023-04-17
294,Nike Tiempo Legend 9 Elite SG-Pro Anti-Clog Traction,Soft-Ground Football Boot,Nike,Space Purple/White,214.95,214.95,GB,True,2022-11-13T23:00:00.000Z,2023-04-06T06:27:35.909Z,0.0,2023-04-17
295,Nike React Vision,Men's Shoes,Nike Sportswear,Light Smoke Grey/Particle Grey/Smoke Grey/University Red,124.95,74.97,GB,True,2022-12-16T08:00:00.000Z,2023-04-10T15:36:05.581Z,49.980000000000004,2023-04-17
296,Nike Tiempo Legend 9 Academy TF,Turf Football Shoe,Nike,White/Baltic Blue/Pink Blast/Black,72.95,72.95,GB,True,2023-01-19T08:00:00.000Z,2023-04-12T18:21:37.715Z,0.0,2023-04-17
297,Nike Zoom Mercurial Vapor 15 Elite FG,Firm-Ground Football Boot,Nike,Metallic Copper/Metallic Copper,234.95,234.95,GB,True,2022-11-07T08:00:00.000Z,2023-04-17T18:05:55.768Z,0.0,2023-04-17
298,Air Jordan 1 Zoom CMFT 2,Men's Shoes,Jordan,Palomino/Wild Berry/Desert/Melon Tint,144.95,144.95,GB,True,2023-01-23T00:00:00.000Z,2023-04-09T15:23:06.554Z,0.0,2023-04-17
299,Paris Saint-Germain,Men's Slides,Jordan,Black/Taxi,44.95,44.95,GB,True,2023-02-01T08:00:00.000Z,2023-04-12T14:43:41.892Z,0.0,2023-04-17
300,Jordan System.23,Men's Shoes,Jordan,Black/Cement Grey/Black,99.95,59.97,GB,True,2022-11-11T08:00:00.000Z,2023-04-11T22:24:04.564Z,39.980000000000004,2023-04-17
301,Jordan Delta 3 Nitro Low,Men's Shoes,Jordan,White/Black/Dynamic Turquoise/Siren Red,134.95,80.97,GB,True,2023-01-17T08:00:00.000Z,2023-04-10T15:36:25.331Z,53.97999999999999,2023-04-17
302,Nike Air Force 1 Low x Ambush,Men's Shoes,NikeLab,Pine Green/Pine Green/Citron Tint,169.95,169.95,GB,True,2022-12-01T15:46:00.000Z,2023-04-15T07:31:52.958Z,0.0,2023-04-17
303,Nike Victori One Next Nature,Men's Slides,Nike Sportswear,Black/Black/Phantom,37.95,32.47,GB,True,2022-08-01T07:00:00.000Z,2023-04-17T18:11:29.977Z,5.480000000000004,2023-04-17
304,Nike Zoom Rival,Athletics Distance Spikes,Nike,White/Metallic Silver/Pure Platinum/Black,69.95,69.95,GB,True,2022-12-19T08:00:00.000Z,2023-04-13T13:29:42.051Z,0.0,2023-04-17
305,Nike Air Max 90,Men's Shoes,Nike Sportswear,White/Cool Grey/Light Smoke Grey/Black,144.95,115.97,GB,True,2023-02-27T15:00:00.000Z,2023-04-06T06:56:16.849Z,28.97999999999999,2023-04-17
306,Nike Tiempo Legend 9 Academy SG-Pro AC,Soft-Ground Football Boot,Nike,White/Baltic Blue/Pink Blast/Black,74.95,74.95,GB,True,2023-01-19T08:00:00.000Z,2023-04-06T05:47:29.739Z,0.0,2023-04-17
307,Nike Air Max 97,Men's Shoes,Nike Sportswear,Black/Dark Obsidian/Pure Platinum/University Blue,169.95,118.97,GB,True,2022-12-16T08:00:00.000Z,2023-04-12T14:43:09.847Z,50.97999999999999,2023-04-17
308,Nike Air Max 90 GTX,Men's Shoes,Nike Sportswear,Black/Safety Orange/Anthracite,152.95,107.47,GB,True,2022-12-01T08:00:00.000Z,2023-04-12T14:34:13.749Z,45.47999999999999,2023-04-17
309,Jordan Retro 6 G NRG,Men's Golf Shoes,Jordan,White/Bordeaux/White,214.95,214.95,GB,True,2023-04-04T07:00:00.000Z,2023-04-12T10:36:16.592Z,0.0,2023-04-17
310,Jordan 6 Rings,Men's Shoes,Jordan,White/University Red/Light Steel Grey/True Blue,164.95,115.47,GB,True,2022-12-16T08:00:00.000Z,2023-04-12T15:54:41.405Z,49.47999999999999,2023-04-17
311,Nike Air VaporMax 2021 FK,Men's Shoes,Nike Sportswear,White/Black/Metallic Silver/White,199.95,139.97,GB,True,2022-08-01T10:18:00.000Z,2023-04-12T14:33:33.208Z,59.97999999999999,2023-04-17
312,The Nike Premier 3 TF,Artificial-Turf Football Shoes,Nike,Black/White,84.95,84.95,GB,True,2022-11-02T08:00:00.000Z,2023-04-17T17:53:29.759Z,0.0,2023-04-17
313,Jordan One Take 4,Basketball Shoes,Jordan,Game Royal/University Blue/White/University Red,89.95,89.95,GB,True,2023-04-13T07:00:00.000Z,2023-04-15T18:41:50.446Z,0.0,2023-04-17
314,Nike Zoom Javelin Elite 3,Athletics Throwing Spikes,Nike,White/Laser Orange/Hyper Pink/Black,144.95,144.95,GB,True,2023-03-21T08:00:00.000Z,2023-04-06T05:32:23.356Z,0.0,2023-04-17
315,Nike Air Max AP,Men's Shoes,Nike Sportswear,Black/Black/Volt/Black,114.95,114.95,GB,True,2021-06-30T22:00:00.000Z,2023-04-13T14:29:55.101Z,0.0,2023-04-17
316,Jordan Retro 6 G,Men's Golf Shoes,Nike,White/Infrared 23/Black,214.95,214.95,GB,True,2023-02-21T08:00:00.000Z,2023-04-06T06:30:14.800Z,0.0,2023-04-17
317,Nike Air Force 1 '07,Men's Shoes,Nike Sportswear,Summit White/Black/Citron Tint/Malachite,114.95,114.95,GB,True,2023-01-16T08:00:00.000Z,2023-04-17T17:51:52.494Z,0.0,2023-04-17
318,Nike Air Max 97 SE,Men's Shoes,Nike Sportswear,Flat Pewter/Light Bone/Black/White,169.95,169.95,GB,True,2023-04-03T07:00:00.000Z,2023-04-06T06:34:26.759Z,0.0,2023-04-17
319,Nike LeBron IX,Men's Shoes,Nike Sportswear,Regal Pink/Velvet Brown/White/Multi-Colour,204.95,204.95,GB,True,2022-05-19T12:45:00.000Z,2023-04-14T23:24:07.620Z,0.0,2023-04-17
320,Nike Gripknit Phantom GX Elite AG-Pro,Artificial-Grass Football Boot,Nike,Black/Dark Smoke Grey/Total Orange/Summit White,234.95,234.95,GB,True,2023-01-16T08:00:00.000Z,2023-04-11T03:39:35.543Z,0.0,2023-04-17
321,Nike Air Force 1 Mid '07,Men's Shoe,Nike Sportswear,Black/Black,114.95,114.95,GB,True,2022-10-24T07:00:00.000Z,2023-04-06T05:41:36.189Z,0.0,2023-04-17
322,Nike Zoom Mercurial Vapor 15 Academy MG,Multi-Ground Football Boots,Nike,Yellow Strike/Coconut Milk/Doll/Sunset Glow,74.95,74.95,GB,True,2022-10-01T07:00:00.000Z,2023-04-06T06:01:04.904Z,0.0,2023-04-17
323,Nike Zoom Mercurial Dream Speed Vapor 15 Elite AG-Pro,Artificial-Grass Football Boot,Nike,Cobalt Bliss/Fuchsia Dream/Hot Punch/Black,244.95,244.95,GB,True,2023-02-13T08:00:00.000Z,2023-04-06T06:31:35.837Z,0.0,2023-04-17
324,Nike Mercurial Vapor 15 Club MG,Multi-Ground Football Boots,Nike,Black/Summit White/Volt/Dark Smoke Grey,54.95,54.95,GB,True,2023-01-05T08:00:00.000Z,2023-04-13T14:02:00.357Z,0.0,2023-04-17
325,Nike SB Force 58 Premium,Skate Shoe,Nike,White/White/White/Black,72.95,72.95,GB,True,2022-12-16T08:00:00.000Z,2023-04-17T17:52:17.420Z,0.0,2023-04-17
326,Nike Zoom Mercurial Vapor 15 Elite FG By You,Custom Firm-Ground Football Boot,NIKEiD,Multi-Colour/Multi-Colour,259.95,259.95,GB,True,2022-09-20T16:00:00.000Z,2023-04-06T06:32:59.650Z,0.0,2023-04-17
327,Nike Court Vision Low Next Nature,Men's Shoes,Nike Sportswear,White/White/White,69.95,69.95,GB,True,2022-08-01T07:00:00.000Z,2023-04-17T18:18:48.553Z,0.0,2023-04-17
328,Nike Zoom Mercurial Dream Speed Superfly 9 Elite AG-Pro,Artificial-Grass Football Boot,Nike,Cobalt Bliss/Fuchsia Dream/Hot Punch/Black,259.95,259.95,GB,True,2023-02-13T08:00:00.000Z,2023-04-06T06:31:36.031Z,0.0,2023-04-17
329,Nike Phantom GX Academy IC,Indoor Court Football Shoes,Nike,Baltic Blue/White/Laser Blue/Pink Blast,74.95,74.95,GB,True,2023-01-19T08:00:00.000Z,2023-04-06T05:56:41.072Z,0.0,2023-04-17
330,Air Jordan 12 Low,Golf Shoes,Nike,White/Metallic Silver/Varsity Red/French Blue,199.95,139.97,GB,True,2022-08-09T07:00:00.000Z,2023-04-13T13:42:04.326Z,59.97999999999999,2023-04-17
331,Zion 1 'ZNA',Basketball Shoe,Jordan,Blue Void/Fierce Purple/Indigo Haze/Bright Crimson,104.95,83.97,GB,True,2021-04-20T09:07:00.000Z,2023-04-06T05:45:49.856Z,20.980000000000004,2023-04-17
332,Nike Venture Runner,Men's Shoe,Nike Sportswear,Summit White/Black/White/Medium Olive,59.95,44.97,GB,True,2023-02-01T08:17:00.000Z,2023-04-17T17:51:38.028Z,14.980000000000004,2023-04-17
333,Nike SB Blazer Low x Doyenne,Skate Shoes,Nike,Coconut Milk/Limestone/Rattan/Rattan,74.95,74.95,GB,True,2023-02-23T14:00:00.000Z,2023-04-12T01:16:06.101Z,0.0,2023-04-17
334,Nike Air Max Plus SE,Men's Shoes,Nike Sportswear,Flat Pewter/Photon Dust/Black/White,169.95,169.95,GB,True,2023-04-03T07:00:00.000Z,2023-04-11T22:28:54.941Z,0.0,2023-04-17
335,Nike Air Force 1 Mid QS,Men's Shoes,Nike Sportswear,White/Ale Brown/Beach/Total Orange,124.95,124.95,GB,True,2022-06-13T10:57:00.000Z,2023-04-06T05:57:52.188Z,0.0,2023-04-17
336,Nike Tiempo Legend 9 Pro AG-Pro,Artificial-Ground Football Boot,Nike,Black/Summit White/Light Photo Blue/Dark Smoke Grey,124.95,124.95,GB,True,2022-08-01T07:00:00.000Z,2023-04-06T05:47:00.163Z,0.0,2023-04-17
337,Nike React HyperSet,Indoor Court Shoe,Nike,Black/Gum Light Brown/White,118.95,118.95,GB,True,2022-08-01T16:01:00.000Z,2023-04-13T15:22:55.050Z,0.0,2023-04-17
338,Nike Zoom LeBron 2,Men's Shoes,Nike Sportswear,White/Varsity Crimson/Midnight Navy,189.95,189.95,GB,True,2022-10-21T07:52:00.000Z,2023-04-15T08:05:36.080Z,0.0,2023-04-17
339,Jordan Pro Strong,Men's Shoes,Jordan,Black/White/University Red,134.95,134.95,GB,True,2023-03-22T08:00:00.000Z,2023-04-13T17:48:24.800Z,0.0,2023-04-17
340,Nike Renew Retaliation 4,Men's Training Shoes,Nike,Black/Pure Platinum/Fuchsia Dream/Volt,69.95,45.47,GB,True,2023-02-01T08:17:00.000Z,2023-04-14T04:58:27.812Z,24.480000000000004,2023-04-17
341,Nike Victori One,Men's Slide,Nike Sportswear,Sail/Light Orewood Brown/Safety Orange,29.95,29.95,GB,True,2023-03-21T08:00:00.000Z,2023-04-13T20:19:36.465Z,0.0,2023-04-17
342,Nike Air Max 90 By You,Custom Men's Shoes,Nike Sportswear,Multi-Colour/Multi-Colour/Multi-Colour/Multi-Colour,152.95,152.95,GB,True,2022-05-16T16:00:00.000Z,2023-04-06T06:49:20.099Z,0.0,2023-04-17
343,Nike Mercurial Superfly 9 Club TF,Turf Football Shoes,Nike,White/Pink Blast/Baltic Blue,64.95,64.95,GB,True,2023-01-19T08:00:00.000Z,2023-04-06T06:00:43.935Z,0.0,2023-04-17
344,Nike Air Force 1 Low x Slam Jam,Men's Shoes,NikeLab,Black/Off-Noir,152.95,152.95,GB,True,2023-01-11T09:23:00.000Z,2023-04-15T07:38:16.970Z,0.0,2023-04-17
345,Air Jordan 2 Retro Low,Men's Shoes,Jordan,Sail/Light Curry/Cobblestone/Melon Tint,144.95,144.95,GB,True,2023-03-20T14:13:00.000Z,2023-04-12T15:40:24.170Z,0.0,2023-04-17
346,KD Trey 5 X,Basketball Shoes,Nike,White/Black/Wolf Grey/Volt,89.95,89.95,GB,True,2023-03-22T08:00:00.000Z,2023-04-06T05:58:53.130Z,0.0,2023-04-17
347,Nike Air Zoom Maxfly More Uptempo,Athletics Sprinting Spikes,Nike,Black/Black/White,224.95,224.95,GB,True,2023-03-27T07:00:00.000Z,2023-04-13T01:51:50.418Z,0.0,2023-04-17
348,Nike Court Vision Low,Shoe,Nike Sportswear,Flax/Wheat/Twine/Flax,69.95,69.95,GB,True,2021-10-08T10:10:00.000Z,2023-04-13T15:22:57.337Z,0.0,2023-04-17
349,Nike SB Zoom Blazer Mid,Skate Shoe,Nike,Black/White/White/White,79.95,79.95,GB,True,2020-02-23T08:00:00.000Z,2023-04-14T00:53:03.834Z,0.0,2023-04-17
350,Nike SB Zoom Blazer Mid,Skate Shoes,Nike,Midnight Navy/Midnight Navy/Black/Noise Aqua,79.95,79.95,GB,True,2022-12-16T08:00:00.000Z,2023-04-13T16:19:56.087Z,0.0,2023-04-17
351,Nike Terminator High Premium,Men's Shoes,Nike Sportswear,Phantom/Pale Vanilla/Sail/Black,124.95,124.95,GB,True,2023-02-15T17:34:00.000Z,2023-04-06T06:53:36.984Z,0.0,2023-04-17
352,Nike Waffle One Leather,Men's Shoes,Nike Sportswear,Light Bone/Phantom/White/Oil Green,109.95,98.97,GB,True,2023-03-01T08:00:00.000Z,2023-04-06T09:45:23.344Z,10.980000000000004,2023-04-17
353,Zoom Freak 4 'Cookies and Cream',Basketball Shoes,Nike,Black/Light Smoke Grey/University Blue/White,114.95,114.95,GB,True,2022-10-01T07:00:00.000Z,2023-04-12T14:35:01.019Z,0.0,2023-04-17
354,Nike Air Max 97,Men's Shoes,Nike Sportswear,Black/White,169.95,169.95,GB,True,2019-11-23T21:00:00.000Z,2023-04-14T17:45:00.625Z,0.0,2023-04-17
355,Air Jordan Legacy 312 Low,Men's Shoes,Jordan,White/Wolf Grey/University Red/French Blue,124.95,124.95,GB,True,2023-03-08T08:00:00.000Z,2023-04-06T05:36:49.291Z,0.0,2023-04-17
356,Nike Phantom GX Club TF,Turf Football Shoes,Nike,Baltic Blue/White/Laser Blue/Pink Blast,54.95,54.95,GB,True,2023-01-19T08:00:00.000Z,2023-04-10T05:17:53.985Z,0.0,2023-04-17
357,Nike Terminator High,Men's Shoes,Nike Sportswear,Swan/Sail/Washed Green/Noble Green,124.95,124.95,GB,True,2023-01-09T15:58:00.000Z,2023-04-12T14:42:06.832Z,0.0,2023-04-17
358,Nike Renew Run 4,Men's Road Running Shoes,Nike,Black/Black/Off-Noir,84.95,55.47,GB,True,2023-02-01T08:17:00.000Z,2023-04-15T09:09:42.077Z,29.480000000000004,2023-04-17
359,Nike SB Chron 2,Skate Shoe,Nike,Summit White/Phantom/White/University Red,64.95,38.97,GB,True,2022-12-16T08:00:00.000Z,2023-04-11T15:49:12.580Z,25.980000000000004,2023-04-17
360,Nike ISPA Link,Men's Shoes,NikeLab,Off-Noir/Smokey Mauve/Limelight,202.95,202.95,GB,True,2022-08-01T07:00:00.000Z,2023-04-10T07:15:06.743Z,0.0,2023-04-17
361,Nike Air Huarache Premium,Men's Shoes,Nike Sportswear,Summit White/Light Smoke Grey/Comet Blue/Anthracite,124.95,74.97,GB,True,2022-11-09T08:00:00.000Z,2023-04-12T14:32:52.134Z,49.980000000000004,2023-04-17
362,Nike React Phantom GX Pro TF,Turf Football Shoes,Nike,Baltic Blue/White/Laser Blue/Pink Blast,114.95,114.95,GB,True,2023-01-19T08:00:00.000Z,2023-04-06T05:58:46.326Z,0.0,2023-04-17
363,Jordan Post,Men's Slides,Jordan,University Red/University Red,27.95,27.95,GB,True,2023-03-30T07:00:00.000Z,2023-04-17T12:52:43.778Z,0.0,2023-04-17
364,Nike Defy All Day,Men's Training Shoe,Nike,White,59.95,59.95,GB,True,2021-05-31T22:00:00.000Z,2023-04-17T17:52:51.419Z,0.0,2023-04-17
365,Nike React Vision,Men's Shoe,Nike Sportswear,Black/Black/Anthracite/Anthracite,124.95,87.47,GB,True,2023-03-01T08:14:00.000Z,2023-04-17T10:43:41.088Z,37.480000000000004,2023-04-17
366,KD15,Basketball Shoes,Nike,Metallic Gold/University Red/Orewood Brown/Midnight Navy,134.95,134.95,GB,True,2023-02-06T08:00:00.000Z,2023-04-12T15:54:36.298Z,0.0,2023-04-17
367,Nike Dunk High Retro,Men's Shoes,Nike Sportswear,Stadium Green/Stadium Green/White/White,109.95,109.95,GB,True,2023-04-11T07:00:00.000Z,2023-04-12T14:44:02.574Z,0.0,2023-04-17
368,Nike React Vision,Men's Shoes,Nike Sportswear,Black/Iron Grey/White/University Red,119.95,83.97,GB,True,2022-10-28T07:00:00.000Z,2023-04-06T06:51:38.556Z,35.980000000000004,2023-04-17
369,Nike SB Zoom Blazer Mid Premium Plus,Skate Shoes,Nike,Plum Eclipse/Kumquat/Gum Yellow/Plum Eclipse,99.95,59.97,GB,True,2023-01-10T08:00:00.000Z,2023-04-12T00:54:56.909Z,39.980000000000004,2023-04-17
370,Nike Streetgato,Football Shoes,Nike,Cave Purple/Off-Noir/Pink Blast,72.95,47.47,GB,True,2022-11-17T08:00:00.000Z,2023-04-17T14:18:14.469Z,25.480000000000004,2023-04-17
371,Air Jordan 1 Retro High OG,Men's Shoes,Jordan,True Blue/Cement Grey/White,164.95,164.95,GB,True,2023-01-05T08:30:00.000Z,2023-04-16T12:55:06.278Z,0.0,2023-04-17
372,Nike Romaleos 4 SE,Training Shoes,Nike,Pale Ivory/Phantom/Spruce Aura/Hyper Violet,178.95,178.95,GB,True,2023-03-24T08:00:00.000Z,2023-04-15T04:50:50.696Z,0.0,2023-04-17
373,Nike Gripknit Phantom GX Elite Dynamic Fit Fusion FG,Firm-Ground Football Boots,Nike,Black/White/Blue Glow/Volt,249.95,249.95,GB,True,2023-03-06T08:00:00.000Z,2023-04-06T07:35:25.556Z,0.0,2023-04-17
374,Air Jordan 1 Mid SE,Men's Shoes,Jordan,White/Black/Ice Blue,119.95,119.95,GB,False,2023-03-20T15:00:00.000Z,2023-04-14T14:36:07.545Z,0.0,2023-04-17
375,Nike ISPA Sense Flyknit,Men's Shoes,NikeLab,Enigma Stone/Elemental Gold/Seafoam,179.95,179.95,GB,True,2022-09-01T07:56:00.000Z,2023-04-15T07:58:32.810Z,0.0,2023-04-17
376,Nike Air Flight Lite Mid,Men's Shoe,Nike Sportswear,White/Black,119.95,119.95,GB,True,2022-09-16T07:00:00.000Z,2023-04-13T13:48:38.147Z,0.0,2023-04-17
377,Nike MC Trainer 2,Men's Training Shoes,Nike,Phantom/White/Flat Pewter/Green Strike,69.95,69.95,GB,True,2023-03-27T07:00:00.000Z,2023-04-17T14:11:05.986Z,0.0,2023-04-17
378,NikeCourt Zoom Pro,Men's Hard Court Tennis Shoes,Nike,Gridiron/Mineral Teal/Bright Cactus/Sail,99.95,99.95,GB,True,2023-03-24T08:00:00.000Z,2023-04-10T15:36:28.678Z,0.0,2023-04-17
379,Nike Dunk Low Retro,Men's Shoes,Nike Sportswear,Apple Green/White/Yellow Strike/Yellow Strike,99.95,99.95,GB,True,2023-03-06T15:00:00.000Z,2023-04-06T06:29:32.764Z,0.0,2023-04-17
380,Nike x MMW 005,Men's Slides,NikeLab,Light Bone/Chrome/Light Bone,169.95,169.95,GB,True,2022-09-15T11:45:00.000Z,2023-04-06T05:58:18.654Z,0.0,2023-04-17
